DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,UNIQUE KEY,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
10/31/2017,18:00,BROOKLYN,11223,40.592922,-73.978935,"(40.592922, -73.978935)",,,2801      86 STREET,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3780934,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,18:00,,,40.54197,-74.20525,"(40.54197, -74.20525)",WOODROW ROAD,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3781454,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,18:00,QUEENS,11420,40.666332,-73.81056,"(40.666332, -73.81056)",SOUTH CONDUIT AVENUE,130 STREET,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3780778,SPORT UTILITY / STATION WAGON,DS,,,
10/31/2017,18:00,BROOKLYN,11234,40.618057,-73.91813,"(40.618057, -73.91813)",,,1454      EAST 59 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,3780858,PASSENGER VEHICLE,,,,
10/31/2017,18:00,,,,,,BEACH 77 STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781202,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,18:00,,,40.716633,-73.94952,"(40.716633, -73.94952)",MEEKER AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781866,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,18:00,STATEN ISLAND,10314,40.621017,-74.13181,"(40.621017, -74.13181)",COLLEGE AVENUE,JEWETT AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3780943,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,18:00,,,40.75076,-73.96843,"(40.75076, -73.96843)",EAST 45 STREET,,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3780775,PASSENGER VEHICLE,TAXI,,,
10/31/2017,18:15,,,40.68109,-73.90338,"(40.68109, -73.90338)",BUSHWICK AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781090,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,18:21,QUEENS,11385,,,,METROPOLITAN AVE,COOPER AVE,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,,,,3780796,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,18:28,,,,,,WHITESTONE EXPRESSWAY,20 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3781509,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,18:28,,,,,,WHITESTONE EXPRESSWAY,20 AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3781509,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,18:30,BROOKLYN,11209,40.625042,-74.02597,"(40.625042, -74.02597)",,,448       82 STREET,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,3780817,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,18:30,MANHATTAN,10038,40.71197,-73.99778,"(40.71197, -73.99778)",MADISON STREET,OLIVER STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,,,,3781741,SPORT UTILITY / STATION WAGON,,,,
10/31/2017,18:30,BROOKLYN,11215,40.66551,-73.992775,"(40.66551, -73.992775)",4 AVENUE,PROSPECT AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unsafe Lane Changing,,,,3780741,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,18:30,BRONX,10460,40.844666,-73.88418,"(40.844666, -73.88418)",,,2066      MOHEGAN AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,3781966,PASSENGER VEHICLE,,,,
10/31/2017,18:30,QUEENS,11355,40.755135,-73.814865,"(40.755135, -73.814865)",,,45-27     PARSONS BOULEVARD,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3780872,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,18:30,,,40.760254,-73.967545,"(40.760254, -73.967545)",3 AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780852,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,18:30,BROOKLYN,11209,40.625042,-74.02597,"(40.625042, -74.02597)",,,448       82 STREET,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,,,,3780817,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,18:34,BRONX,10457,40.83648,-73.897736,"(40.83648, -73.897736)",CROTONA AVENUE,CLAREMONT PARKWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3780950,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,18:34,BRONX,10457,40.83648,-73.897736,"(40.83648, -73.897736)",CROTONA AVENUE,CLAREMONT PARKWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3780950,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,18:35,QUEENS,11354,40.759785,-73.82925,"(40.759785, -73.82925)",,,136-20    ROOSEVELT AVENUE,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Passing or Lane Usage Improper,,,,3780875,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,18:35,,,40.783146,-73.97833,"(40.783146, -73.97833)",AMSTERDAM AVENUE,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3781052,BU,,,,
10/31/2017,18:35,,,40.852386,-73.90369,"(40.852386, -73.90369)",GRAND CONCOURSE,EAST BURNSIDE AVENUE,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3781107,PASSENGER VEHICLE,,,,
10/31/2017,18:36,,,,,,GRAND CENTRAL PARKWAY,PARSONS BOULEVARD,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3781484,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,18:40,QUEENS,11378,40.727608,-73.91211,"(40.727608, -73.91211)",55 AVENUE,58 STREET,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3781308,MS,SPORT UTILITY / STATION WAGON,,,
10/31/2017,18:40,,,40.798534,-73.923035,"(40.798534, -73.923035)",,,,0,0,0,0,0,0,0,0,Reaction to Other Uninvolved Vehicle,Reaction to Other Uninvolved Vehicle,,,,3782125,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,18:42,QUEENS,11435,,,,HILLSIDE AVENUE,SUTPHIN BOULEVARD,,0,0,0,0,0,0,0,0,Unspecified,,,,,3781487,PASSENGER VEHICLE,,,,
10/31/2017,18:45,,,40.823524,-73.949814,"(40.823524, -73.949814)",HAMILTON PLACE,,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,3781199,BICYCLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,18:45,QUEENS,11385,40.691433,-73.89063,"(40.691433, -73.89063)",VERMONT PLACE,CYPRESS AVENUE,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3781336,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,18:45,BRONX,10465,40.838905,-73.8221,"(40.838905, -73.8221)",,,3196      RAWLINGS AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781634,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,18:45,,,40.823524,-73.949814,"(40.823524, -73.949814)",HAMILTON PLACE,,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Unspecified,,,,3781199,BICYCLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,18:50,,,40.776485,-73.98215,"(40.776485, -73.98215)",BROADWAY,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780828,TAXI,PASSENGER VEHICLE,,,
10/31/2017,18:52,,,40.761234,-73.96389,"(40.761234, -73.96389)",2 AVENUE,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3781725,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,18:55,,,40.75218,-73.85201,"(40.75218, -73.85201)",,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780908,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,18:55,,,40.79911,-73.96856,"(40.79911, -73.96856)",WEST 103 STREET,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3781072,TAXI,,,,
10/31/2017,18:56,,,40.704388,-73.994576,"(40.704388, -73.994576)",,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3781226,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,18:58,,,40.8047,-73.91243,"(40.8047, -73.91243)",BRUCKNER BOULEVARD,EAST 138 STREET,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,3780763,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,19:00,,,40.75653,-73.89678,"(40.75653, -73.89678)",32 AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781045,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,19:00,,,40.803947,-73.928,"(40.803947, -73.928)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3780764,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,19:00,BRONX,10469,40.868885,-73.84999,"(40.868885, -73.84999)",,,2981      BOUCK AVENUE,0,0,0,0,0,0,0,0,View Obstructed/Limited,Unspecified,,,,3781652,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,19:00,,,40.74309,-73.97402,"(40.74309, -73.97402)",1 AVENUE,,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3780774,BICYCLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,19:00,,,40.738903,-73.98731,"(40.738903, -73.98731)",EAST 21 STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3781288,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,19:05,,,40.868095,-73.90027,"(40.868095, -73.90027)",WEST KINGSBRIDGE ROAD,,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3781126,PASSENGER VEHICLE,,,,
10/31/2017,19:05,BROOKLYN,11211,40.7145,-73.957565,"(40.7145, -73.957565)",METROPOLITAN AVENUE,ROEBLING STREET,,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3780907,BICYCLE,TAXI,,,
10/31/2017,19:07,,,40.65817,-73.83479,"(40.65817, -73.83479)",98 STREET,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3780777,PASSENGER VEHICLE,,,,
10/31/2017,19:10,BRONX,10461,40.84216,-73.831024,"(40.84216, -73.831024)",GILLESPIE AVENUE,ZULETTE AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3781629,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,19:10,BROOKLYN,11211,40.707256,-73.96254,"(40.707256, -73.96254)",,,192       CLYMER STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,3780900,SPORT UTILITY / STATION WAGON,,,,
10/31/2017,19:10,MANHATTAN,10034,40.86676,-73.920616,"(40.86676, -73.920616)",WEST 207 STREET,VERMILYEA AVENUE,,0,0,0,0,0,0,0,0,Unspecified,,,,,3781297,SPORT UTILITY / STATION WAGON,,,,
10/31/2017,19:10,BROOKLYN,11230,40.624763,-73.96518,"(40.624763, -73.96518)",CONEY ISLAND AVENUE,AVENUE J,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781046,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,19:16,BRONX,10462,40.850094,-73.86791,"(40.850094, -73.86791)",,,2003      WHITE PLAINS ROAD,0,0,0,0,0,0,0,0,Unspecified,,,,,3781705,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,19:20,STATEN ISLAND,10312,40.5604,-74.16975,"(40.5604, -74.16975)",,,3231      RICHMOND AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781525,PASSENGER VEHICLE,,,,
10/31/2017,19:20,MANHATTAN,10021,40.768486,-73.955505,"(40.768486, -73.955505)",EAST 73 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781108,PICK-UP TRUCK,SPORT UTILITY / STATION WAGON,,,
10/31/2017,19:20,MANHATTAN,10003,40.72889,-73.98745,"(40.72889, -73.98745)",,,138       2 AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781889,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,19:23,,,40.66615,-73.80575,"(40.66615, -73.80575)",134 STREET,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3781123,SPORT UTILITY / STATION WAGON,,,,
10/31/2017,19:25,QUEENS,11412,40.703865,-73.75144,"(40.703865, -73.75144)",112 AVENUE,205 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3780843,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,19:30,,,40.70456,-73.856735,"(40.70456, -73.856735)",WOODHAVEN BOULEVARD,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3780798,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,19:30,QUEENS,11372,40.747044,-73.88944,"(40.747044, -73.88944)",,,76-14     ROOSEVELT AVENUE,0,0,0,0,0,0,0,0,Unspecified,,,,,3780962,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,19:30,BROOKLYN,11222,40.719204,-73.93853,"(40.719204, -73.93853)",,,319       FROST STREET,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,,,,3781885,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,19:30,,,40.68659,-73.82324,"(40.68659, -73.82324)",LIBERTY AVENUE,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3781023,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,19:30,,,40.70456,-73.856735,"(40.70456, -73.856735)",WOODHAVEN BOULEVARD,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3780798,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,19:45,BROOKLYN,11205,40.697735,-73.96093,"(40.697735, -73.96093)",TAAFFE PLACE,LITTLE NASSAU STREET,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3781203,PASSENGER VEHICLE,,,,
10/31/2017,19:50,,,,,,ANNADALE ROAD,,,0,0,0,0,0,0,0,0,Unspecified,,,,,3781457,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,20:00,QUEENS,11368,40.75755,-73.86634,"(40.75755, -73.86634)",,,102-16    NORTHERN BOULEVARD,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781050,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,20:00,BRONX,10461,40.846294,-73.831795,"(40.846294, -73.831795)",,,1760      CROSBY AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3782135,PICK-UP TRUCK,PASSENGER VEHICLE,,,
10/31/2017,20:00,,,40.761486,-73.96062,"(40.761486, -73.96062)",EAST 62 STREET,,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,,,,3781001,SPORT UTILITY / STATION WAGON,TAXI,,,
10/31/2017,20:00,BRONX,10461,40.851685,-73.855804,"(40.851685, -73.855804)",,,1918      LURTING AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781651,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,20:04,,,40.84283,-73.83789,"(40.84283, -73.83789)",,,,0,0,0,0,0,0,0,0,Traffic Control Disregarded,,,,,3780827,DS,,,,
10/31/2017,20:05,BROOKLYN,11220,40.63858,-74.02078,"(40.63858, -74.02078)",4 AVENUE,64 STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3780818,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,20:06,MANHATTAN,10027,40.812725,-73.94931,"(40.812725, -73.94931)",8 AVENUE,WEST 129 STREET,,0,0,0,0,0,0,0,0,Other Vehicular,Other Vehicular,,,,3781811,TAXI,SPORT UTILITY / STATION WAGON,,,
10/31/2017,20:07,QUEENS,11432,40.71025,-73.799866,"(40.71025, -73.799866)",164 STREET,HIGHLAND AVENUE,,1,0,0,0,0,0,1,0,Unsafe Speed,Unsafe Speed,,,,3781489,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,20:07,QUEENS,11432,40.71025,-73.799866,"(40.71025, -73.799866)",164 STREET,HIGHLAND AVENUE,,1,0,0,0,0,0,1,0,Unsafe Speed,Unsafe Speed,,,,3781489,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,20:14,QUEENS,11427,40.7389,-73.73378,"(40.7389, -73.73378)",WINCHESTER BOULEVARD,UNION TURNPIKE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3780767,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,20:15,,,40.702614,-73.96058,"(40.702614, -73.96058)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3780994,PASSENGER VEHICLE,,,,
10/31/2017,20:15,,,40.665794,-73.7464,"(40.665794, -73.7464)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3780769,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,20:19,QUEENS,11101,40.745815,-73.945656,"(40.745815, -73.945656)",23 STREET,JACKSON AVENUE,,1,0,1,0,0,0,0,0,Aggressive Driving/Road Rage,,,,,3781340,SPORT UTILITY / STATION WAGON,,,,
10/31/2017,20:19,,,40.666115,-73.79358,"(40.666115, -73.79358)",,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3780768,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,20:20,MANHATTAN,10013,40.72151,-74.00452,"(40.72151, -74.00452)",,,300       WEST BROADWAY,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780816,VAN,SPORT UTILITY / STATION WAGON,,,
10/31/2017,20:20,,,40.592815,-73.90808,"(40.592815, -73.90808)",,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3780859,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,20:20,MANHATTAN,10002,40.72098,-73.98696,"(40.72098, -73.98696)",ESSEX STREET,STANTON STREET,,1,0,0,0,1,0,0,0,Unsafe Lane Changing,Unspecified,,,,3782160,BICYCLE,PASSENGER VEHICLE,,,
10/31/2017,20:24,BROOKLYN,11226,,,,tilden avenue,bedford ave,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3781129,SPORT UTILITY / STATION WAGON,,,,
10/31/2017,20:30,,,40.57322,-74.106995,"(40.57322, -74.106995)",HYLAN BOULEVARD,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3780869,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,20:30,,,40.76213,-73.82494,"(40.76213, -73.82494)",BOWNE STREET,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3780876,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,20:30,,,40.844604,-73.90348,"(40.844604, -73.90348)",,,,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,,,,3781066,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,
10/31/2017,20:30,,,40.718822,-73.961174,"(40.718822, -73.961174)",WYTHE AVENUE,,,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,,,,3781884,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,20:30,,,40.757454,-73.95571,"(40.757454, -73.95571)",,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,,,,3782151,PASSENGER VEHICLE,TAXI,,,
10/31/2017,20:30,QUEENS,11423,40.717464,-73.75794,"(40.717464, -73.75794)",,,90-20     205 STREET,0,0,0,0,0,0,0,0,Unspecified,,,,,3781117,PASSENGER VEHICLE,,,,
10/31/2017,20:30,BROOKLYN,11238,40.678223,-73.9715,"(40.678223, -73.9715)",,,149       PROSPECT PLACE,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,3780918,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,20:34,,,40.592323,-73.96074,"(40.592323, -73.96074)",CONEY ISLAND AVENUE,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3780928,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,20:34,,,40.592323,-73.96074,"(40.592323, -73.96074)",CONEY ISLAND AVENUE,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3780928,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/31/2017,20:39,QUEENS,11385,40.712948,-73.90693,"(40.712948, -73.90693)",METROPOLITAN AVENUE,HIMROD STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inattention/Distraction,,,,3780797,PASSENGER VEHICLE,,,,
10/31/2017,20:39,QUEENS,11385,40.712948,-73.90693,"(40.712948, -73.90693)",METROPOLITAN AVENUE,HIMROD STREET,,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inattention/Distraction,,,,3780797,PASSENGER VEHICLE,,,,
10/31/2017,20:40,,,40.593002,-73.98874,"(40.593002, -73.98874)",BATH AVENUE,,,1,0,1,0,0,0,0,0,Unspecified,,,,,3780981,SPORT UTILITY / STATION WAGON,,,,
10/31/2017,20:40,BROOKLYN,11218,40.63628,-73.96539,"(40.63628, -73.96539)",DITMAS AVENUE,ARGYLE ROAD,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3781154,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/31/2017,20:45,MANHATTAN,10001,40.74893,-73.98573,"(40.74893, -73.98573)",,,31        WEST 34 STREET,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3781004,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,20:49,BRONX,10459,40.821003,-73.89787,"(40.821003, -73.89787)",EAST 163 STREET,ROGERS PLACE,,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,,,,3781936,SPORT UTILITY / STATION WAGON,,,,
10/31/2017,20:50,,,40.814495,-73.808945,"(40.814495, -73.808945)",MEAGHER AVENUE,CHAFFEE AVENUE,,1,0,1,0,0,0,0,0,Unspecified,,,,,3781621,PASSENGER VEHICLE,,,,
10/31/2017,20:55,,,40.768246,-73.87505,"(40.768246, -73.87505)",23 AVENUE,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3781047,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,21:00,STATEN ISLAND,10305,40.59742,-74.06836,"(40.59742, -74.06836)",WALLACE AVENUE,MCCLEAN AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Other Vehicular,,,,3780865,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,21:00,BROOKLYN,11225,40.669914,-73.9517,"(40.669914, -73.9517)",,,506       EASTERN PARKWAY,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,,,,3782157,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,21:00,STATEN ISLAND,10312,40.552116,-74.19074,"(40.552116, -74.19074)",ARDEN AVENUE,ROLLING HILL GREEN,,0,0,0,0,0,0,0,0,Animals Action,,,,,3781455,PASSENGER VEHICLE,,,,
10/31/2017,21:06,QUEENS,11374,40.73251,-73.857056,"(40.73251, -73.857056)",63 ROAD,99 STREET,,1,0,0,0,1,0,0,0,Traffic Control Disregarded,Traffic Control Disregarded,,,,3780803,BICYCLE,PASSENGER VEHICLE,,,
10/31/2017,21:06,MANHATTAN,10027,40.80907,-73.94455,"(40.80907, -73.94455)",WEST 127 STREET,LENOX AVENUE,,1,0,1,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,,,,,3781814,TAXI,,,,
10/31/2017,21:09,BROOKLYN,11217,40.68444,-73.97772,"(40.68444, -73.97772)",,,139       FLATBUSH AVENUE,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3780917,PASSENGER VEHICLE,BICYCLE,,,
10/31/2017,21:15,,,40.830986,-73.91139,"(40.830986, -73.91139)",CLAY AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781079,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,21:15,,,,,,SPRINGFIELD BOULEVARD,HORACE HARDING EXPRESSWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3782038,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2017,21:15,,,40.830986,-73.91139,"(40.830986, -73.91139)",CLAY AVENUE,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3781079,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/31/2017,21:16,,,40.705307,-73.92546,"(40.705307, -73.92546)",IRVING AVENUE,,,1,0,0,0,1,0,0,0,Passing or Lane Usage Improper,Unspecified,,,,3780809,PASSENGER VEHICLE,BICYCLE,,,
10/31/2017,21:20,,,40.756958,-73.93056,"(40.756958, -73.93056)",30 STREET,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3780922,TAXI,TAXI,,,
