,Cell,CompType,Count
6810,2016,Drinking,6
6811,2017,Drinking,1
6812,2018,Drinking,1
6813,2019,Drinking,3
6814,2022,Drinking,1
6815,2024,Drinking,2
6816,2025,Drinking,1
6817,2026,Drinking,1
6818,2115,Drinking,5
6819,2116,Drinking,11
6820,2117,Drinking,21
6821,2125,Drinking,1
6822,2215,Drinking,1
6823,2216,Drinking,18
6824,2217,Drinking,15
6825,2218,Drinking,3
6826,2219,Drinking,2
6827,2220,Drinking,1
6828,2222,Drinking,1
6829,2225,Drinking,1
6830,2316,Drinking,14
6831,2317,Drinking,9
6832,2318,Drinking,8
6833,2319,Drinking,19
6834,2320,Drinking,2
6835,2321,Drinking,5
6836,2322,Drinking,7
6837,2324,Drinking,3
6838,2416,Drinking,1
6839,2417,Drinking,12
6840,2418,Drinking,34
6841,2419,Drinking,8
6842,2420,Drinking,7
6843,2421,Drinking,11
6844,2422,Drinking,2
6845,2423,Drinking,2
6846,2426,Drinking,7
6847,2517,Drinking,32
6848,2518,Drinking,11
6849,2519,Drinking,14
6850,2520,Drinking,8
6851,2521,Drinking,2
6852,2522,Drinking,1
6853,2523,Drinking,5
6854,2525,Drinking,14
6855,2526,Drinking,2
6856,2617,Drinking,1
6857,2618,Drinking,12
6858,2619,Drinking,19
6859,2620,Drinking,13
6860,2621,Drinking,7
6861,2625,Drinking,2
6862,2718,Drinking,2
6863,2719,Drinking,1
6864,2720,Drinking,8
6865,2721,Drinking,5
6866,2722,Drinking,7
6867,2723,Drinking,1
6868,2819,Drinking,3
6869,2821,Drinking,4
6870,2822,Drinking,3
6871,2919,Drinking,1
6872,406,Drinking Water,1
6873,509,Drinking Water,1
6874,515,Drinking Water,1
6875,516,Drinking Water,2
6876,522,Drinking Water,1
6877,605,Drinking Water,1
6878,625,Drinking Water,2
6879,627,Drinking Water,3
6880,724,Drinking Water,1
6881,809,Drinking Water,1
6882,816,Drinking Water,1
6883,818,Drinking Water,1
6884,908,Drinking Water,1
6885,1020,Drinking Water,1
6886,1114,Drinking Water,2
6887,1117,Drinking Water,2
6888,1214,Drinking Water,1
6889,1216,Drinking Water,2
6890,1218,Drinking Water,2
6891,1222,Drinking Water,1
6892,1224,Drinking Water,1
6893,1226,Drinking Water,1
6894,1227,Drinking Water,1
6895,1316,Drinking Water,2
6896,1326,Drinking Water,1
6897,1417,Drinking Water,1
6898,1418,Drinking Water,1
6899,1422,Drinking Water,1
6900,1425,Drinking Water,1
6901,1428,Drinking Water,1
6902,1515,Drinking Water,1
6903,1516,Drinking Water,1
6904,1519,Drinking Water,1
6905,1523,Drinking Water,2
6906,1524,Drinking Water,1
6907,1526,Drinking Water,1
6908,1527,Drinking Water,1
6909,1613,Drinking Water,6
6910,1614,Drinking Water,2
6911,1615,Drinking Water,3
6912,1616,Drinking Water,2
6913,1617,Drinking Water,1
6914,1624,Drinking Water,1
6915,1719,Drinking Water,2
6916,1726,Drinking Water,1
6917,1814,Drinking Water,1
6918,1816,Drinking Water,1
6919,1820,Drinking Water,3
6920,1824,Drinking Water,1
6921,1830,Drinking Water,1
6922,1914,Drinking Water,2
6923,1921,Drinking Water,1
6924,1928,Drinking Water,2
6925,2016,Drinking Water,1
6926,2017,Drinking Water,1
6927,2019,Drinking Water,1
6928,2115,Drinking Water,3
6929,2117,Drinking Water,1
6930,2216,Drinking Water,1
6931,2217,Drinking Water,1
6932,2218,Drinking Water,2
6933,2319,Drinking Water,1
6934,2320,Drinking Water,2
6935,2321,Drinking Water,2
6936,2324,Drinking Water,1
6937,2417,Drinking Water,2
6938,2420,Drinking Water,1
6939,2421,Drinking Water,3
6940,2518,Drinking Water,2
6941,2519,Drinking Water,1
6942,2520,Drinking Water,1
6943,2521,Drinking Water,1
6944,2523,Drinking Water,1
6945,2619,Drinking Water,1
6946,2620,Drinking Water,1
6947,2718,Drinking Water,1
6948,2719,Drinking Water,1
6949,2720,Drinking Water,1
6950,2721,Drinking Water,2
6951,2722,Drinking Water,1
6952,2723,Drinking Water,1
6953,2821,Drinking Water,1
6954,201,EAP Inspection - F59,2
6955,514,EAP Inspection - F59,1
6956,805,EAP Inspection - F59,1
6957,913,EAP Inspection - F59,2
6958,1009,EAP Inspection - F59,1
6959,1014,EAP Inspection - F59,11
6960,1118,EAP Inspection - F59,1
6961,1221,EAP Inspection - F59,4
6962,1314,EAP Inspection - F59,5
6963,1315,EAP Inspection - F59,5
6964,1317,EAP Inspection - F59,1
6965,1413,EAP Inspection - F59,14
6966,1414,EAP Inspection - F59,13
6967,1415,EAP Inspection - F59,5
6968,1417,EAP Inspection - F59,3
6969,1419,EAP Inspection - F59,5
6970,1425,EAP Inspection - F59,8
6971,1513,EAP Inspection - F59,102
6972,1514,EAP Inspection - F59,26
6973,1523,EAP Inspection - F59,3
6974,1525,EAP Inspection - F59,8
6975,1613,EAP Inspection - F59,48
6976,1614,EAP Inspection - F59,41
6977,1615,EAP Inspection - F59,1
6978,1621,EAP Inspection - F59,3
6979,1713,EAP Inspection - F59,6
6980,1714,EAP Inspection - F59,134
6981,1715,EAP Inspection - F59,26
6982,1717,EAP Inspection - F59,7
6983,1724,EAP Inspection - F59,2
6984,1813,EAP Inspection - F59,1
6985,1814,EAP Inspection - F59,175
6986,1815,EAP Inspection - F59,304
6987,1817,EAP Inspection - F59,20
6988,1822,EAP Inspection - F59,3
6989,1823,EAP Inspection - F59,4
6990,1914,EAP Inspection - F59,20
6991,1915,EAP Inspection - F59,178
6992,1916,EAP Inspection - F59,39
6993,1923,EAP Inspection - F59,4
6994,2014,EAP Inspection - F59,2
6995,2015,EAP Inspection - F59,10
6996,2016,EAP Inspection - F59,12
6997,2023,EAP Inspection - F59,2
6998,2116,EAP Inspection - F59,1
6999,2117,EAP Inspection - F59,2
7000,2218,EAP Inspection - F59,1
7001,2316,EAP Inspection - F59,2
7002,2318,EAP Inspection - F59,2
7003,2320,EAP Inspection - F59,1
7004,2422,EAP Inspection - F59,2
7005,2522,EAP Inspection - F59,1
7006,2523,EAP Inspection - F59,3
7007,2618,EAP Inspection - F59,3
7008,2619,EAP Inspection - F59,1
7009,2620,EAP Inspection - F59,5
7010,2721,EAP Inspection - F59,2
7011,100,ELECTRIC,2
7012,102,ELECTRIC,1
7013,103,ELECTRIC,3
7014,201,ELECTRIC,3
7015,202,ELECTRIC,5
7016,203,ELECTRIC,1
7017,205,ELECTRIC,11
7018,302,ELECTRIC,7
7019,303,ELECTRIC,5
7020,304,ELECTRIC,7
7021,306,ELECTRIC,8
7022,403,ELECTRIC,2
7023,404,ELECTRIC,1
7024,405,ELECTRIC,1
7025,406,ELECTRIC,6
7026,407,ELECTRIC,30
7027,408,ELECTRIC,8
7028,505,ELECTRIC,1
7029,507,ELECTRIC,13
7030,508,ELECTRIC,30
7031,509,ELECTRIC,14
7032,513,ELECTRIC,15
7033,514,ELECTRIC,97
7034,515,ELECTRIC,90
7035,516,ELECTRIC,84
7036,517,ELECTRIC,1
7037,522,ELECTRIC,10
7038,523,ELECTRIC,37
7039,603,ELECTRIC,7
7040,604,ELECTRIC,2
7041,605,ELECTRIC,10
7042,606,ELECTRIC,3
7043,608,ELECTRIC,21
7044,609,ELECTRIC,4
7045,614,ELECTRIC,22
7046,615,ELECTRIC,9
7047,616,ELECTRIC,130
7048,617,ELECTRIC,64
7049,618,ELECTRIC,1
7050,624,ELECTRIC,56
7051,625,ELECTRIC,33
7052,626,ELECTRIC,6
7053,627,ELECTRIC,29
7054,704,ELECTRIC,1
7055,706,ELECTRIC,6
7056,707,ELECTRIC,17
7057,709,ELECTRIC,7
7058,710,ELECTRIC,6
7059,713,ELECTRIC,35
7060,714,ELECTRIC,130
7061,715,ELECTRIC,89
7062,716,ELECTRIC,113
7063,717,ELECTRIC,42
7064,725,ELECTRIC,22
7065,726,ELECTRIC,14
7066,727,ELECTRIC,151
7067,728,ELECTRIC,57
7068,805,ELECTRIC,5
7069,806,ELECTRIC,1
7070,807,ELECTRIC,5
7071,808,ELECTRIC,2
7072,809,ELECTRIC,84
7073,810,ELECTRIC,21
7074,811,ELECTRIC,2
7075,812,ELECTRIC,40
7076,813,ELECTRIC,17
7077,814,ELECTRIC,96
7078,815,ELECTRIC,71
7079,816,ELECTRIC,124
7080,817,ELECTRIC,59
7081,818,ELECTRIC,9
7082,819,ELECTRIC,19
7083,827,ELECTRIC,25
7084,828,ELECTRIC,4
7085,904,ELECTRIC,12
7086,905,ELECTRIC,50
7087,906,ELECTRIC,35
7088,907,ELECTRIC,29
7089,908,ELECTRIC,8
7090,909,ELECTRIC,90
7091,910,ELECTRIC,4
7092,912,ELECTRIC,139
7093,913,ELECTRIC,50
7094,914,ELECTRIC,52
7095,915,ELECTRIC,88
7096,916,ELECTRIC,265
7097,917,ELECTRIC,121
7098,918,ELECTRIC,67
7099,919,ELECTRIC,49
7100,920,ELECTRIC,23
7101,1004,ELECTRIC,31
7102,1005,ELECTRIC,7
7103,1006,ELECTRIC,33
7104,1007,ELECTRIC,40
7105,1008,ELECTRIC,11
7106,1009,ELECTRIC,125
7107,1010,ELECTRIC,2
7108,1012,ELECTRIC,15
7109,1013,ELECTRIC,194
7110,1014,ELECTRIC,123
7111,1015,ELECTRIC,147
7112,1016,ELECTRIC,713
7113,1017,ELECTRIC,325
7114,1018,ELECTRIC,60
7115,1019,ELECTRIC,141
7116,1020,ELECTRIC,105
7117,1113,ELECTRIC,35
7118,1114,ELECTRIC,27
7119,1115,ELECTRIC,20
7120,1116,ELECTRIC,731
7121,1117,ELECTRIC,357
7122,1118,ELECTRIC,615
7123,1119,ELECTRIC,222
7124,1120,ELECTRIC,178
7125,1121,ELECTRIC,13
7126,1122,ELECTRIC,4
7127,1123,ELECTRIC,10
7128,1126,ELECTRIC,10
7129,1127,ELECTRIC,8
7130,1128,ELECTRIC,20
7131,1129,ELECTRIC,20
7132,1213,ELECTRIC,5
7133,1214,ELECTRIC,57
7134,1215,ELECTRIC,116
7135,1216,ELECTRIC,726
7136,1217,ELECTRIC,707
7137,1218,ELECTRIC,552
7138,1219,ELECTRIC,201
7139,1220,ELECTRIC,420
7140,1221,ELECTRIC,215
7141,1222,ELECTRIC,19
7142,1223,ELECTRIC,7
7143,1224,ELECTRIC,57
7144,1225,ELECTRIC,72
7145,1226,ELECTRIC,21
7146,1227,ELECTRIC,47
7147,1228,ELECTRIC,16
7148,1229,ELECTRIC,5
7149,1313,ELECTRIC,18
7150,1314,ELECTRIC,61
7151,1315,ELECTRIC,194
7152,1316,ELECTRIC,337
7153,1317,ELECTRIC,475
7154,1318,ELECTRIC,737
7155,1319,ELECTRIC,319
7156,1320,ELECTRIC,179
7157,1321,ELECTRIC,176
7158,1322,ELECTRIC,75
7159,1323,ELECTRIC,126
7160,1324,ELECTRIC,92
7161,1325,ELECTRIC,123
7162,1326,ELECTRIC,41
7163,1327,ELECTRIC,44
7164,1328,ELECTRIC,7
7165,1329,ELECTRIC,12
7166,1414,ELECTRIC,30
7167,1415,ELECTRIC,44
7168,1416,ELECTRIC,64
7169,1417,ELECTRIC,281
7170,1418,ELECTRIC,521
7171,1419,ELECTRIC,313
7172,1420,ELECTRIC,64
7173,1421,ELECTRIC,17
7174,1422,ELECTRIC,65
7175,1423,ELECTRIC,68
7176,1424,ELECTRIC,66
7177,1425,ELECTRIC,135
7178,1426,ELECTRIC,87
7179,1427,ELECTRIC,92
7180,1428,ELECTRIC,38
7181,1429,ELECTRIC,3
7182,1513,ELECTRIC,9
7183,1514,ELECTRIC,72
7184,1515,ELECTRIC,31
7185,1516,ELECTRIC,151
7186,1517,ELECTRIC,83
7187,1518,ELECTRIC,79
7188,1519,ELECTRIC,135
7189,1520,ELECTRIC,13
7190,1521,ELECTRIC,19
7191,1522,ELECTRIC,6
7192,1523,ELECTRIC,36
7193,1524,ELECTRIC,35
7194,1525,ELECTRIC,78
7195,1526,ELECTRIC,55
7196,1527,ELECTRIC,65
7197,1528,ELECTRIC,71
7198,1529,ELECTRIC,3
7199,1613,ELECTRIC,53
7200,1614,ELECTRIC,247
7201,1615,ELECTRIC,169
7202,1616,ELECTRIC,245
7203,1617,ELECTRIC,32
7204,1619,ELECTRIC,33
7205,1620,ELECTRIC,13
7206,1621,ELECTRIC,18
7207,1622,ELECTRIC,894
7208,1623,ELECTRIC,8
7209,1624,ELECTRIC,57
7210,1625,ELECTRIC,3
7211,1627,ELECTRIC,19
7212,1628,ELECTRIC,39
7213,1629,ELECTRIC,17
7214,1630,ELECTRIC,1
7215,1713,ELECTRIC,50
7216,1714,ELECTRIC,185
7217,1715,ELECTRIC,77
7218,1716,ELECTRIC,60
7219,1717,ELECTRIC,5
7220,1718,ELECTRIC,71
7221,1719,ELECTRIC,29
7222,1720,ELECTRIC,66
7223,1721,ELECTRIC,38
7224,1722,ELECTRIC,40
7225,1723,ELECTRIC,10
7226,1724,ELECTRIC,8
7227,1725,ELECTRIC,7
7228,1726,ELECTRIC,3
7229,1727,ELECTRIC,5
7230,1728,ELECTRIC,10
7231,1730,ELECTRIC,2
7232,1813,ELECTRIC,4
7233,1814,ELECTRIC,97
7234,1815,ELECTRIC,78
7235,1816,ELECTRIC,8
7236,1817,ELECTRIC,24
7237,1818,ELECTRIC,40
7238,1819,ELECTRIC,51
7239,1820,ELECTRIC,140
7240,1821,ELECTRIC,161
7241,1822,ELECTRIC,23
7242,1823,ELECTRIC,63
7243,1824,ELECTRIC,27
7244,1825,ELECTRIC,5
7245,1826,ELECTRIC,9
7246,1827,ELECTRIC,4
7247,1830,ELECTRIC,1
7248,1914,ELECTRIC,93
7249,1915,ELECTRIC,36
7250,1916,ELECTRIC,105
7251,1917,ELECTRIC,41
7252,1918,ELECTRIC,128
7253,1919,ELECTRIC,62
7254,1920,ELECTRIC,8
7255,1921,ELECTRIC,38
7256,1923,ELECTRIC,18
7257,1924,ELECTRIC,38
7258,1925,ELECTRIC,12
7259,1926,ELECTRIC,4
7260,1928,ELECTRIC,12
7261,1929,ELECTRIC,2
7262,2014,ELECTRIC,5
7263,2015,ELECTRIC,142
7264,2016,ELECTRIC,136
7265,2017,ELECTRIC,90
7266,2018,ELECTRIC,35
7267,2019,ELECTRIC,48
7268,2022,ELECTRIC,15
7269,2024,ELECTRIC,20
7270,2025,ELECTRIC,4
7271,2026,ELECTRIC,5
7272,2115,ELECTRIC,125
7273,2116,ELECTRIC,158
7274,2117,ELECTRIC,268
7275,2122,ELECTRIC,5
7276,2124,ELECTRIC,2
7277,2215,ELECTRIC,16
7278,2216,ELECTRIC,283
7279,2217,ELECTRIC,278
7280,2218,ELECTRIC,182
7281,2219,ELECTRIC,71
7282,2220,ELECTRIC,33
7283,2221,ELECTRIC,10
7284,2222,ELECTRIC,21
7285,2223,ELECTRIC,2
7286,2224,ELECTRIC,3
7287,2316,ELECTRIC,344
7288,2317,ELECTRIC,599
7289,2318,ELECTRIC,235
7290,2319,ELECTRIC,546
7291,2320,ELECTRIC,377
7292,2321,ELECTRIC,119
7293,2322,ELECTRIC,67
7294,2323,ELECTRIC,12
7295,2324,ELECTRIC,13
7296,2325,ELECTRIC,5
7297,2416,ELECTRIC,23
7298,2417,ELECTRIC,623
7299,2418,ELECTRIC,816
7300,2419,ELECTRIC,425
7301,2420,ELECTRIC,347
7302,2421,ELECTRIC,329
7303,2422,ELECTRIC,128
7304,2423,ELECTRIC,24
7305,2424,ELECTRIC,17
7306,2426,ELECTRIC,2
7307,2517,ELECTRIC,462
7308,2518,ELECTRIC,531
7309,2519,ELECTRIC,801
7310,2520,ELECTRIC,544
7311,2521,ELECTRIC,145
7312,2522,ELECTRIC,63
7313,2523,ELECTRIC,127
7314,2524,ELECTRIC,3
7315,2525,ELECTRIC,2
7316,2526,ELECTRIC,1
7317,2617,ELECTRIC,79
7318,2618,ELECTRIC,417
7319,2619,ELECTRIC,786
7320,2620,ELECTRIC,373
7321,2621,ELECTRIC,302
7322,2622,ELECTRIC,35
7323,2623,ELECTRIC,8
7324,2624,ELECTRIC,1
7325,2625,ELECTRIC,1
7326,2718,ELECTRIC,22
7327,2719,ELECTRIC,344
7328,2720,ELECTRIC,409
7329,2721,ELECTRIC,430
7330,2722,ELECTRIC,189
7331,2723,ELECTRIC,60
7332,2819,ELECTRIC,135
7333,2820,ELECTRIC,38
7334,2821,ELECTRIC,265
7335,2822,ELECTRIC,207
7336,2823,ELECTRIC,32
7337,2919,ELECTRIC,4
7338,2921,ELECTRIC,21
7339,2922,ELECTRIC,161
7340,2923,ELECTRIC,3
7341,3019,ELECTRIC,1
7342,0,Electrical,3
7343,100,Electrical,1
7344,102,Electrical,1
7345,205,Electrical,1
7346,302,Electrical,2
7347,303,Electrical,4
7348,304,Electrical,1
7349,403,Electrical,3
7350,404,Electrical,1
7351,406,Electrical,5
7352,407,Electrical,6
7353,408,Electrical,31
7354,418,Electrical,2
7355,504,Electrical,1
7356,505,Electrical,1
7357,507,Electrical,3
7358,508,Electrical,4
7359,509,Electrical,4
7360,513,Electrical,4
7361,514,Electrical,9
7362,515,Electrical,24
7363,516,Electrical,18
7364,517,Electrical,6
7365,520,Electrical,1
7366,521,Electrical,2
7367,522,Electrical,5
7368,523,Electrical,6
7369,603,Electrical,3
7370,605,Electrical,2
7371,606,Electrical,1
7372,608,Electrical,3
7373,609,Electrical,1
7374,610,Electrical,3
7375,614,Electrical,4
7376,615,Electrical,5
7377,616,Electrical,15
7378,617,Electrical,18
7379,618,Electrical,5
7380,624,Electrical,6
7381,625,Electrical,1
7382,626,Electrical,3
7383,627,Electrical,1
7384,704,Electrical,3
7385,705,Electrical,1
7386,707,Electrical,1
7387,708,Electrical,1
7388,709,Electrical,2
7389,710,Electrical,2
7390,713,Electrical,8
7391,714,Electrical,8
7392,715,Electrical,13
7393,716,Electrical,10
7394,717,Electrical,6
7395,718,Electrical,1
7396,719,Electrical,2
7397,724,Electrical,1
7398,725,Electrical,2
7399,726,Electrical,4
7400,727,Electrical,7
7401,728,Electrical,4
7402,805,Electrical,4
7403,806,Electrical,2
7404,808,Electrical,1
7405,809,Electrical,3
7406,810,Electrical,2
7407,812,Electrical,9
7408,813,Electrical,15
7409,814,Electrical,14
7410,815,Electrical,9
7411,816,Electrical,10
7412,817,Electrical,4
7413,818,Electrical,8
7414,819,Electrical,3
7415,828,Electrical,1
7416,905,Electrical,2
7417,906,Electrical,3
7418,907,Electrical,3
7419,908,Electrical,1
7420,909,Electrical,5
7421,912,Electrical,22
7422,913,Electrical,40
7423,914,Electrical,5
7424,915,Electrical,8
7425,916,Electrical,14
7426,917,Electrical,9
7427,918,Electrical,6
7428,919,Electrical,7
7429,920,Electrical,3
7430,1006,Electrical,11
7431,1007,Electrical,2
7432,1008,Electrical,1
7433,1009,Electrical,11
7434,1010,Electrical,1
7435,1012,Electrical,6
7436,1013,Electrical,20
7437,1014,Electrical,12
7438,1015,Electrical,18
7439,1016,Electrical,19
7440,1017,Electrical,8
7441,1018,Electrical,4
7442,1019,Electrical,5
7443,1020,Electrical,7
7444,1021,Electrical,1
7445,1113,Electrical,7
7446,1114,Electrical,8
7447,1115,Electrical,11
7448,1116,Electrical,45
7449,1117,Electrical,15
7450,1118,Electrical,26
7451,1119,Electrical,13
7452,1120,Electrical,13
7453,1121,Electrical,1
7454,1122,Electrical,1
7455,1123,Electrical,7
7456,1124,Electrical,1
7457,1127,Electrical,2
7458,1128,Electrical,1
7459,1213,Electrical,6
7460,1214,Electrical,12
7461,1215,Electrical,23
7462,1216,Electrical,35
7463,1217,Electrical,31
7464,1218,Electrical,23
7465,1219,Electrical,11
7466,1220,Electrical,24
7467,1221,Electrical,14
7468,1222,Electrical,2
7469,1223,Electrical,3
7470,1224,Electrical,4
7471,1225,Electrical,4
7472,1226,Electrical,1
7473,1227,Electrical,4
7474,1228,Electrical,4
7475,1229,Electrical,2
7476,1313,Electrical,8
7477,1314,Electrical,25
7478,1315,Electrical,37
7479,1316,Electrical,39
7480,1317,Electrical,27
7481,1318,Electrical,33
7482,1319,Electrical,7
7483,1320,Electrical,9
7484,1321,Electrical,12
7485,1322,Electrical,7
7486,1323,Electrical,22
7487,1324,Electrical,10
7488,1325,Electrical,8
7489,1326,Electrical,4
7490,1327,Electrical,1
7491,1328,Electrical,2
7492,1329,Electrical,1
7493,1413,Electrical,1
7494,1414,Electrical,8
7495,1415,Electrical,7
7496,1416,Electrical,11
7497,1417,Electrical,25
7498,1418,Electrical,42
7499,1419,Electrical,28
7500,1420,Electrical,2
7501,1421,Electrical,1
7502,1422,Electrical,9
7503,1423,Electrical,49
7504,1424,Electrical,10
7505,1425,Electrical,10
7506,1426,Electrical,3
7507,1427,Electrical,4
7508,1428,Electrical,1
7509,1429,Electrical,1
7510,1513,Electrical,20
7511,1514,Electrical,18
7512,1515,Electrical,4
7513,1516,Electrical,20
7514,1517,Electrical,20
7515,1518,Electrical,10
7516,1519,Electrical,3
7517,1520,Electrical,3
7518,1521,Electrical,2
7519,1522,Electrical,3
7520,1523,Electrical,2
7521,1524,Electrical,4
7522,1525,Electrical,16
7523,1526,Electrical,14
7524,1527,Electrical,8
7525,1528,Electrical,9
7526,1613,Electrical,23
7527,1614,Electrical,70
7528,1615,Electrical,33
7529,1616,Electrical,9
7530,1617,Electrical,7
7531,1619,Electrical,1
7532,1620,Electrical,4
7533,1621,Electrical,8
7534,1622,Electrical,19
7535,1624,Electrical,2
7536,1625,Electrical,2
7537,1626,Electrical,2
7538,1627,Electrical,1
7539,1628,Electrical,4
7540,1629,Electrical,1
7541,1713,Electrical,14
7542,1714,Electrical,39
7543,1715,Electrical,34
7544,1716,Electrical,11
7545,1717,Electrical,2
7546,1718,Electrical,10
7547,1719,Electrical,5
7548,1720,Electrical,9
7549,1721,Electrical,4
7550,1722,Electrical,4
7551,1723,Electrical,2
7552,1724,Electrical,3
7553,1725,Electrical,1
7554,1726,Electrical,1
7555,1729,Electrical,2
7556,1730,Electrical,2
7557,1813,Electrical,3
7558,1814,Electrical,21
7559,1815,Electrical,30
7560,1816,Electrical,16
7561,1817,Electrical,5
7562,1818,Electrical,5
7563,1819,Electrical,12
7564,1820,Electrical,28
7565,1821,Electrical,21
7566,1822,Electrical,2
7567,1823,Electrical,5
7568,1824,Electrical,2
7569,1825,Electrical,1
7570,1826,Electrical,7
7571,1827,Electrical,2
7572,1829,Electrical,1
7573,1914,Electrical,13
7574,1915,Electrical,24
7575,1916,Electrical,34
7576,1917,Electrical,4
7577,1918,Electrical,9
7578,1919,Electrical,4
7579,1920,Electrical,2
7580,1921,Electrical,2
7581,1923,Electrical,7
7582,1924,Electrical,4
7583,1925,Electrical,2
7584,1926,Electrical,3
7585,1928,Electrical,1
7586,2014,Electrical,1
7587,2015,Electrical,23
7588,2016,Electrical,25
7589,2017,Electrical,6
7590,2018,Electrical,2
7591,2019,Electrical,6
7592,2022,Electrical,9
7593,2024,Electrical,4
7594,2025,Electrical,3
7595,2026,Electrical,1
7596,2028,Electrical,1
7597,2115,Electrical,20
7598,2116,Electrical,18
7599,2117,Electrical,26
7600,2118,Electrical,1
7601,2122,Electrical,7
7602,2124,Electrical,2
7603,2215,Electrical,4
7604,2216,Electrical,19
7605,2217,Electrical,16
7606,2218,Electrical,8
7607,2219,Electrical,2
7608,2220,Electrical,5
7609,2221,Electrical,1
7610,2316,Electrical,18
7611,2317,Electrical,26
7612,2318,Electrical,16
7613,2319,Electrical,13
7614,2320,Electrical,17
7615,2321,Electrical,4
7616,2322,Electrical,8
7617,2323,Electrical,1
7618,2324,Electrical,3
7619,2416,Electrical,1
7620,2417,Electrical,47
7621,2418,Electrical,25
7622,2419,Electrical,19
7623,2420,Electrical,10
7624,2421,Electrical,14
7625,2422,Electrical,11
7626,2423,Electrical,10
7627,2424,Electrical,5
7628,2517,Electrical,23
7629,2518,Electrical,17
7630,2519,Electrical,21
7631,2520,Electrical,33
7632,2521,Electrical,12
7633,2522,Electrical,5
7634,2523,Electrical,9
7635,2617,Electrical,3
7636,2618,Electrical,14
7637,2619,Electrical,33
7638,2620,Electrical,23
7639,2621,Electrical,14
7640,2622,Electrical,5
7641,2623,Electrical,1
7642,2718,Electrical,2
7643,2719,Electrical,7
7644,2720,Electrical,12
7645,2721,Electrical,14
7646,2722,Electrical,7
7647,2723,Electrical,2
7648,2818,Electrical,1
7649,2819,Electrical,6
7650,2820,Electrical,1
7651,2821,Electrical,3
7652,2822,Electrical,13
7653,2919,Electrical,3
7654,2921,Electrical,1
7655,2922,Electrical,8
7656,3019,Electrical,1
7657,407,Elevator,5
7658,408,Elevator,6
7659,505,Elevator,1
7660,508,Elevator,4
7661,514,Elevator,60
7662,515,Elevator,21
7663,516,Elevator,73
7664,522,Elevator,3
7665,523,Elevator,4
7666,604,Elevator,8
7667,605,Elevator,5
7668,608,Elevator,1
7669,610,Elevator,1
7670,614,Elevator,37
7671,615,Elevator,18
7672,616,Elevator,55
7673,617,Elevator,12
7674,618,Elevator,1
7675,624,Elevator,43
7676,625,Elevator,20
7677,626,Elevator,7
7678,627,Elevator,1
7679,709,Elevator,43
7680,710,Elevator,4
7681,713,Elevator,13
7682,714,Elevator,62
7683,715,Elevator,22
7684,716,Elevator,79
7685,717,Elevator,3
7686,727,Elevator,51
7687,728,Elevator,44
7688,808,Elevator,1
7689,809,Elevator,83
7690,810,Elevator,9
7691,811,Elevator,2
7692,812,Elevator,22
7693,814,Elevator,40
7694,815,Elevator,37
7695,816,Elevator,91
7696,817,Elevator,11
